appid,review_score,review_score_desc,total_reviews
554620,8.0,Very Positive,12905.0
557400,8.0,Very Positive,156.0
592580,5.0,Mixed,393.0
731040,8.0,Very Positive,2659.0
816090,6.0,Mostly Positive,5657.0
977880,8.0,Very Positive,3484.0
981430,8.0,Very Positive,1780.0
1133760,5.0,Mixed,1327.0
1343670,8.0,Very Positive,279.0
1416920,7.0,Positive,44.0
1480560,6.0,Mostly Positive,1606.0
1611410,7.0,Positive,27.0
1615290,9.0,Overwhelmingly Positive,3586.0
1646850,6.0,Mostly Positive,2808.0
1663040,8.0,Very Positive,1211.0
1801110,9.0,Overwhelmingly Positive,4213.0
2103130,7.0,Positive,23.0
2111170,8.0,Very Positive,846.0
2116060,5.0,Mixed,263.0
2490990,8.0,Very Positive,1043.0
2504480,0.0,No user reviews,0.0
2593370,8.0,Very Positive,622.0
2644610,8.0,Very Positive,642.0
2876550,0.0,No user reviews,0.0
3071740,0.0,No user reviews,0.0
3083200,0.0,No user reviews,0.0
3085950,0.0,No user reviews,0.0
3332600,7.0,Positive,35.0
3527760,8.0,Very Positive,991.0
3805420,8.0,Very Positive,1690.0
201310,8.0,Very Positive,1063.0
203630,8.0,Very Positive,640.0
219780,8.0,Very Positive,1701.0
328080,8.0,Very Positive,5050.0
468920,8.0,Very Positive,2407.0
559650,8.0,Very Positive,3332.0
742120,8.0,Very Positive,4673.0
747200,8.0,Very Positive,1158.0
821250,8.0,Very Positive,1128.0
921800,6.0,Mostly Positive,1981.0
939400,8.0,Very Positive,2220.0
978520,6.0,Mostly Positive,1567.0
1079260,9.0,Overwhelmingly Positive,2665.0
1178400,6.0,Mostly Positive,127.0
1231560,8.0,Very Positive,809.0
1274600,8.0,Very Positive,1370.0
1325400,5.0,Mixed,141.0
1446650,8.0,Very Positive,823.0
1472660,6.0,Mostly Positive,2795.0
1522160,8.0,Very Positive,701.0
1662210,6.0,Mostly Positive,561.0
1822550,8.0,Very Positive,791.0
2060130,8.0,Very Positive,4741.0
2181610,8.0,Very Positive,1735.0
2346410,8.0,Very Positive,175.0
2351560,8.0,Very Positive,675.0
3067770,0.0,No user reviews,0.0
34870,5.0,Mixed,3807.0
221540,8.0,Very Positive,1704.0
311730,5.0,Mixed,1696.0
314000,6.0,Mostly Positive,268.0
375530,8.0,Very Positive,1408.0
397060,8.0,Very Positive,740.0
559100,6.0,Mostly Positive,1995.0
598060,8.0,Very Positive,1582.0
598960,8.0,Very Positive,912.0
722060,8.0,Very Positive,1633.0
755500,6.0,Mostly Positive,2037.0
859570,8.0,Very Positive,4681.0
913740,8.0,Very Positive,5941.0
952070,4.0,Mostly Negative,2102.0
1123830,6.0,Mostly Positive,740.0
1133870,6.0,Mostly Positive,1549.0
1139940,8.0,Very Positive,924.0
1158370,6.0,Mostly Positive,1427.0
1230530,6.0,Mostly Positive,1163.0
1232580,8.0,Very Positive,1236.0
1271700,6.0,Mostly Positive,2908.0
1592280,8.0,Very Positive,3770.0
1933650,8.0,Very Positive,258.0
1991040,7.0,Positive,16.0
1993150,6.0,Mostly Positive,29.0
2272900,6.0,Mostly Positive,1177.0
2288350,8.0,Very Positive,455.0
2376580,0.0,No user reviews,0.0
2400770,6.0,Mostly Positive,836.0
2431880,6.0,Mostly Positive,55.0
2667960,0.0,No user reviews,0.0
3125250,6.0,Mostly Positive,718.0
23310,6.0,Mostly Positive,1763.0
257850,8.0,Very Positive,10201.0
316790,8.0,Very Positive,3597.0
606230,6.0,Mostly Positive,1184.0
637100,5.0,Mixed,3732.0
744190,8.0,Very Positive,1104.0
803330,8.0,Very Positive,6318.0
823500,8.0,Very Positive,29189.0
973810,8.0,Very Positive,2677.0
1216320,8.0,Very Positive,3175.0
1233570,6.0,Mostly Positive,5992.0
1239320,8.0,Very Positive,2161.0
1316680,8.0,Very Positive,1842.0
1348300,0.0,7 user reviews,7.0
1618380,8.0,Very Positive,679.0
1634860,9.0,Overwhelmingly Positive,3186.0
1652250,8.0,Very Positive,843.0
1716120,8.0,Very Positive,769.0
1746030,9.0,Overwhelmingly Positive,813.0
1843940,8.0,Very Positive,598.0
1875060,9.0,Overwhelmingly Positive,1333.0
1999770,8.0,Very Positive,432.0
2183650,6.0,Mostly Positive,758.0
2195120,9.0,Overwhelmingly Positive,830.0
2381620,0.0,4 user reviews,4.0
2843640,8.0,Very Positive,322.0
3070880,8.0,Very Positive,116.0
3227590,0.0,No user reviews,0.0
3419220,8.0,Very Positive,266.0
3490390,0.0,No user reviews,0.0
11450,8.0,Very Positive,2170.0
34830,5.0,Mixed,1905.0
39680,6.0,Mostly Positive,1558.0
202200,8.0,Very Positive,791.0
269770,8.0,Very Positive,3415.0
320300,8.0,Very Positive,3952.0
323850,8.0,Very Positive,3252.0
473690,6.0,Mostly Positive,7315.0
596970,8.0,Very Positive,2239.0
601180,6.0,Mostly Positive,23.0
658920,0.0,No user reviews,0.0
774241,5.0,Mixed,1577.0
774861,8.0,Very Positive,4728.0
894940,8.0,Very Positive,5053.0
1123050,8.0,Very Positive,2065.0
1136370,8.0,Very Positive,3186.0
1432050,8.0,Very Positive,2117.0
1450900,8.0,Very Positive,812.0
1565140,0.0,No user reviews,0.0
1680880,5.0,Mixed,3052.0
1786790,8.0,Very Positive,258.0
1863670,8.0,Very Positive,409.0
1915510,8.0,Very Positive,141.0
2529820,8.0,Very Positive,1756.0
2639100,8.0,Very Positive,272.0
3274300,7.0,Positive,30.0
3503440,9.0,Overwhelmingly Positive,855.0
24240,8.0,Very Positive,8540.0
41500,8.0,Very Positive,3344.0
71340,8.0,Very Positive,12463.0
233270,8.0,Very Positive,10340.0
239250,6.0,Mostly Positive,1606.0
241600,8.0,Very Positive,9995.0
311290,6.0,Mostly Positive,2758.0
346940,8.0,Very Positive,2718.0
356040,6.0,Mostly Positive,2412.0
396750,6.0,Mostly Positive,4988.0
503680,7.0,Positive,16.0
552700,6.0,Mostly Positive,1405.0
661130,6.0,Mostly Positive,49.0
785740,5.0,Mixed,1313.0
968970,6.0,Mostly Positive,894.0
994730,8.0,Very Positive,566.0
1191120,8.0,Very Positive,2113.0
1269370,6.0,Mostly Positive,373.0
1281800,0.0,No user reviews,0.0
1360810,7.0,Positive,11.0
1390350,9.0,Overwhelmingly Positive,6855.0
1621310,8.0,Very Positive,359.0
1771980,8.0,Very Positive,2849.0
1811180,0.0,No user reviews,0.0
1840080,5.0,Mixed,3031.0
1898290,8.0,Very Positive,631.0
2012510,5.0,Mixed,1214.0
2084050,0.0,No user reviews,0.0
2109460,8.0,Very Positive,1020.0
2343650,0.0,7 user reviews,7.0
2361680,5.0,Mixed,109.0
2671970,8.0,Very Positive,827.0
2696050,8.0,Very Positive,283.0
2955840,7.0,Positive,27.0
3036080,8.0,Very Positive,545.0
3351650,0.0,7 user reviews,7.0
3902570,0.0,No user reviews,0.0
24880,8.0,Very Positive,1083.0
42890,8.0,Very Positive,508.0
215830,6.0,Mostly Positive,177.0
232050,5.0,Mixed,830.0
234710,8.0,Very Positive,4116.0
363680,5.0,Mixed,3484.0
391730,8.0,Very Positive,1559.0
399810,6.0,Mostly Positive,4554.0
501080,6.0,Mostly Positive,1157.0
572410,6.0,Mostly Positive,2598.0
593280,9.0,Overwhelmingly Positive,3353.0
620590,6.0,Mostly Positive,2095.0
690040,8.0,Very Positive,5374.0
1070330,8.0,Very Positive,1589.0
1075740,6.0,Mostly Positive,1226.0
1213740,8.0,Very Positive,3580.0
1239020,5.0,Mixed,438.0
1282590,6.0,Mostly Positive,2857.0
1488310,5.0,Mixed,780.0
1521580,8.0,Very Positive,2090.0
1571440,8.0,Very Positive,5769.0
1810820,8.0,Very Positive,179.0
2078450,8.0,Very Positive,195.0
2315430,8.0,Very Positive,501.0
2346630,0.0,No user reviews,0.0
2602560,0.0,No user reviews,0.0
3107070,0.0,No user reviews,0.0
7520,5.0,Mixed,2107.0
20570,8.0,Very Positive,969.0
207170,8.0,Very Positive,3193.0
214850,8.0,Very Positive,94.0
224760,8.0,Very Positive,6117.0
351510,8.0,Very Positive,900.0
393420,5.0,Mixed,4721.0
574720,8.0,Very Positive,972.0
585690,5.0,Mixed,629.0
690640,8.0,Very Positive,2810.0
821880,8.0,Very Positive,1314.0
960690,8.0,Very Positive,3659.0
983380,5.0,Mixed,441.0
1110910,5.0,Mixed,3715.0
1286350,8.0,Very Positive,5977.0
1291010,8.0,Very Positive,1921.0
1343240,8.0,Very Positive,3310.0
1552350,8.0,Very Positive,1002.0
1731070,6.0,Mostly Positive,990.0
1789480,6.0,Mostly Positive,10752.0
1793250,8.0,Very Positive,827.0
1939970,8.0,Very Positive,2070.0
1956800,8.0,Very Positive,108.0
2957700,8.0,Very Positive,236.0
3036010,8.0,Very Positive,99.0
3338320,0.0,No user reviews,0.0
3437170,0.0,2 user reviews,2.0
130,8.0,Very Positive,9283.0
992,0.0,No user reviews,0.0
57900,5.0,Mixed,3689.0
107100,9.0,Overwhelmingly Positive,17402.0
252870,8.0,Very Positive,3679.0
291860,8.0,Very Positive,4501.0
370240,5.0,Mixed,1803.0
397460,9.0,Overwhelmingly Positive,1290.0
433350,5.0,Mixed,15.0
493370,5.0,Mixed,16.0
515180,6.0,Mostly Positive,1869.0
529180,5.0,Mixed,5002.0
553540,6.0,Mostly Positive,2065.0
573120,6.0,Mostly Positive,531.0
607890,6.0,Mostly Positive,1438.0
616560,6.0,Mostly Positive,5211.0
698670,6.0,Mostly Positive,5887.0
702890,8.0,Very Positive,2175.0
787810,8.0,Very Positive,1446.0
814000,8.0,Very Positive,1320.0
841190,6.0,Mostly Positive,926.0
924980,8.0,Very Positive,2151.0
942970,8.0,Very Positive,2677.0
976890,6.0,Mostly Positive,1717.0
998740,8.0,Very Positive,1444.0
1030210,5.0,Mixed,4859.0
1043260,8.0,Very Positive,1488.0
1084520,0.0,No user reviews,0.0
1121560,8.0,Very Positive,1970.0
1299460,8.0,Very Positive,1689.0
1421250,8.0,Very Positive,681.0
1426440,0.0,No user reviews,0.0
1515950,8.0,Very Positive,160.0
1649010,6.0,Mostly Positive,871.0
1732190,8.0,Very Positive,1258.0
1887400,9.0,Overwhelmingly Positive,2569.0
1955960,0.0,4 user reviews,4.0
1967430,9.0,Overwhelmingly Positive,1783.0
2190220,8.0,Very Positive,378.0
2198510,8.0,Very Positive,1175.0
2228280,6.0,Mostly Positive,992.0
2362300,6.0,Mostly Positive,1336.0
2597080,8.0,Very Positive,245.0
2693930,8.0,Very Positive,1153.0
2778430,0.0,No user reviews,0.0
2780710,8.0,Very Positive,240.0
3069120,9.0,Overwhelmingly Positive,797.0
3132990,0.0,No user reviews,0.0
3168260,5.0,Mixed,166.0
3515380,8.0,Very Positive,456.0
33259,0.0,No user reviews,0.0
35720,9.0,Overwhelmingly Positive,5655.0
98800,8.0,Very Positive,3159.0
214340,6.0,Mostly Positive,2915.0
235540,8.0,Very Positive,7822.0
243970,8.0,Very Positive,3473.0
265300,5.0,Mixed,4857.0
282900,8.0,Very Positive,5661.0
305260,5.0,Mixed,14.0
311240,8.0,Very Positive,2580.0
393530,5.0,Mixed,19.0
444940,8.0,Very Positive,346.0
451020,8.0,Very Positive,2412.0
546090,8.0,Very Positive,247.0
553310,9.0,Overwhelmingly Positive,3952.0
583950,5.0,Mixed,8076.0
671440,6.0,Mostly Positive,1855.0
678900,6.0,Mostly Positive,1045.0
729720,5.0,Mixed,39.0
761620,8.0,Very Positive,989.0
1097350,8.0,Very Positive,1594.0
1138660,8.0,Very Positive,1000.0
1140270,9.0,Overwhelmingly Positive,4337.0
1167450,8.0,Very Positive,2234.0
1189630,8.0,Very Positive,681.0
1196470,5.0,Mixed,95.0
1277920,0.0,No user reviews,0.0
1451810,5.0,Mixed,489.0
1612770,5.0,Mixed,705.0
1668690,8.0,Very Positive,997.0
1672740,0.0,No user reviews,0.0
1712350,8.0,Very Positive,2069.0
1766740,8.0,Very Positive,10619.0
1768280,8.0,Very Positive,778.0
1777620,6.0,Mostly Positive,1079.0
1877020,5.0,Mixed,1927.0
1938010,5.0,Mixed,3893.0
2013240,0.0,9 user reviews,9.0
2066750,0.0,No user reviews,0.0
2127010,8.0,Very Positive,408.0
2273420,8.0,Very Positive,1621.0
2289720,8.0,Very Positive,320.0
2294130,8.0,Very Positive,1515.0
2393160,8.0,Very Positive,1546.0
2420660,8.0,Very Positive,3052.0
2428730,0.0,No user reviews,0.0
2527390,8.0,Very Positive,2103.0
2653790,8.0,Very Positive,4161.0
2940200,0.0,No user reviews,0.0
3077020,8.0,Very Positive,156.0
1280,8.0,Very Positive,1016.0
1930,6.0,Mostly Positive,1377.0
12710,8.0,Very Positive,942.0
17515,0.0,No user reviews,0.0
22600,8.0,Very Positive,1849.0
41010,8.0,Very Positive,474.0
47790,8.0,Very Positive,2337.0
218640,6.0,Mostly Positive,2959.0
386620,8.0,Very Positive,1595.0
442070,8.0,Very Positive,691.0
572890,9.0,Overwhelmingly Positive,3502.0
593150,8.0,Very Positive,899.0
607050,8.0,Very Positive,2347.0
650500,6.0,Mostly Positive,16482.0
759740,6.0,Mostly Positive,1193.0
774461,8.0,Very Positive,1967.0
1061910,9.0,Overwhelmingly Positive,7564.0
1135810,8.0,Very Positive,1331.0
1166290,8.0,Very Positive,3723.0
1260590,8.0,Very Positive,768.0
1289380,5.0,Mixed,704.0
1330460,8.0,Very Positive,2552.0
1493760,6.0,Mostly Positive,844.0
1590760,6.0,Mostly Positive,542.0
1857740,8.0,Very Positive,249.0
1963570,8.0,Very Positive,875.0
2102450,5.0,Mixed,745.0
2154900,0.0,No user reviews,0.0
2235240,7.0,Positive,11.0
2285550,8.0,Very Positive,243.0
2354000,8.0,Very Positive,1064.0
2499470,8.0,Very Positive,653.0
2614070,8.0,Very Positive,62.0
2659900,6.0,Mostly Positive,1074.0
2678640,7.0,Positive,43.0
2915380,8.0,Very Positive,81.0
3255380,8.0,Very Positive,338.0
3343160,8.0,Very Positive,580.0
3378960,5.0,Mixed,528.0
3971770,0.0,No user reviews,0.0
420,9.0,Overwhelmingly Positive,16241.0
6000,9.0,Overwhelmingly Positive,9594.0
41000,8.0,Very Positive,2322.0
65930,5.0,Mixed,2846.0
108800,8.0,Very Positive,3215.0
221260,9.0,Overwhelmingly Positive,5331.0
271240,6.0,Mostly Positive,2637.0
281610,6.0,Mostly Positive,5163.0
282350,5.0,Mixed,1043.0
312670,8.0,Very Positive,3433.0
318020,5.0,Mixed,1416.0
335670,9.0,Overwhelmingly Positive,9851.0
350640,6.0,Mostly Positive,2745.0
368360,8.0,Very Positive,3486.0
377300,5.0,Mixed,1726.0
420290,8.0,Very Positive,10714.0
428690,6.0,Mostly Positive,7009.0
501590,8.0,Very Positive,3286.0
512470,6.0,Mostly Positive,36.0
533780,7.0,Positive,23.0
644560,8.0,Very Positive,7605.0
677620,8.0,Very Positive,158.0
686200,8.0,Very Positive,1969.0
730310,5.0,Mixed,1116.0
785260,6.0,Mostly Positive,1514.0
785770,5.0,Mixed,410.0
999220,6.0,Mostly Positive,4194.0
1058770,7.0,Positive,41.0
1129310,8.0,Very Positive,2350.0
1286880,5.0,Mixed,843.0
1310410,6.0,Mostly Positive,1224.0
1341200,5.0,Mixed,446.0
1351630,9.0,Overwhelmingly Positive,881.0
1397390,8.0,Very Positive,1630.0
1401730,8.0,Very Positive,529.0
1449200,8.0,Very Positive,1748.0
1522870,9.0,Overwhelmingly Positive,1500.0
1675900,0.0,No user reviews,0.0
1761270,0.0,No user reviews,0.0
1918040,8.0,Very Positive,1289.0
2089250,8.0,Very Positive,663.0
2134770,8.0,Very Positive,971.0
2171630,6.0,Mostly Positive,187.0
2206270,8.0,Very Positive,1033.0
2291850,9.0,Overwhelmingly Positive,1280.0
2495980,0.0,No user reviews,0.0
2524440,0.0,No user reviews,0.0
2708450,8.0,Very Positive,1448.0
2807150,8.0,Very Positive,624.0
3122250,0.0,No user reviews,0.0
3689520,0.0,2 user reviews,2.0
3696100,0.0,No user reviews,0.0
3864530,0.0,No user reviews,0.0
8850,8.0,Very Positive,5768.0
46500,8.0,Very Positive,1349.0
50620,8.0,Very Positive,3034.0
57740,5.0,Mixed,555.0
208480,5.0,Mixed,5024.0
220260,8.0,Very Positive,1688.0
233130,8.0,Very Positive,8008.0
238430,6.0,Mostly Positive,5507.0
282210,5.0,Mixed,1405.0
340170,5.0,Mixed,1460.0
491950,8.0,Very Positive,4710.0
622720,6.0,Mostly Positive,860.0
723330,0.0,No user reviews,0.0
743450,9.0,Overwhelmingly Positive,8886.0
809140,8.0,Very Positive,1680.0
824550,6.0,Mostly Positive,978.0
943700,0.0,No user reviews,0.0
994280,8.0,Very Positive,1666.0
1009290,5.0,Mixed,1704.0
1148650,6.0,Mostly Positive,3525.0
1257290,8.0,Very Positive,711.0
1293160,8.0,Very Positive,3714.0
1307090,8.0,Very Positive,250.0
1334590,8.0,Very Positive,1084.0
1356670,8.0,Very Positive,1152.0
1418870,0.0,No user reviews,0.0
1562700,9.0,Overwhelmingly Positive,4106.0
1590320,0.0,No user reviews,0.0
1754850,0.0,No user reviews,0.0
1797610,8.0,Very Positive,135.0
1811950,8.0,Very Positive,171.0
1839430,8.0,Very Positive,561.0
1863750,7.0,Positive,13.0
1866180,8.0,Very Positive,3288.0
1893810,8.0,Very Positive,1016.0
1895130,0.0,No user reviews,0.0
1944790,6.0,Mostly Positive,1552.0
1979440,8.0,Very Positive,495.0
1981570,6.0,Mostly Positive,1078.0
2005160,5.0,Mixed,364.0
2012840,0.0,No user reviews,0.0
2059530,6.0,Mostly Positive,1099.0
2078230,8.0,Very Positive,596.0
2144740,8.0,Very Positive,2914.0
2193540,5.0,Mixed,1001.0
2272540,6.0,Mostly Positive,1264.0
2379390,6.0,Mostly Positive,1140.0
2435090,8.0,Very Positive,963.0
2473480,8.0,Very Positive,449.0
2638370,9.0,Overwhelmingly Positive,4881.0
2786680,9.0,Overwhelmingly Positive,1050.0
2797340,8.0,Very Positive,124.0
2809040,0.0,No user reviews,0.0
2834600,8.0,Very Positive,307.0
2869860,9.0,Overwhelmingly Positive,1390.0
3204250,6.0,Mostly Positive,838.0
49540,5.0,Mixed,4163.0
214870,6.0,Mostly Positive,950.0
222750,8.0,Very Positive,2306.0
234650,8.0,Very Positive,6655.0
250340,6.0,Mostly Positive,2385.0
317400,8.0,Very Positive,120.0
317470,6.0,Mostly Positive,19.0
378720,8.0,Very Positive,2138.0
381640,0.0,No user reviews,0.0
393100,0.0,No user reviews,0.0
427920,8.0,Very Positive,481.0
438490,8.0,Very Positive,1763.0
460810,8.0,Very Positive,3746.0
518150,8.0,Very Positive,3771.0
623990,0.0,No user reviews,0.0
657200,8.0,Very Positive,9934.0
665360,6.0,Mostly Positive,4930.0
681820,7.0,Positive,36.0
742300,8.0,Very Positive,1692.0
765810,8.0,Very Positive,1436.0
792300,6.0,Mostly Positive,2290.0
853450,8.0,Very Positive,761.0
916840,8.0,Very Positive,5575.0
917950,8.0,Very Positive,1006.0
1069160,8.0,Very Positive,2592.0
1075190,5.0,Mixed,1009.0
1109680,8.0,Very Positive,1522.0
1129540,8.0,Very Positive,3081.0
1148590,8.0,Very Positive,4637.0
1159420,5.0,Mixed,425.0
1291340,9.0,Overwhelmingly Positive,10441.0
1368030,8.0,Very Positive,1795.0
1407450,8.0,Very Positive,113.0
1486630,8.0,Very Positive,1419.0
1494420,6.0,Mostly Positive,3365.0
1556100,6.0,Mostly Positive,2800.0
1570330,8.0,Very Positive,540.0
1723780,8.0,Very Positive,745.0
1826980,0.0,No user reviews,0.0
1869290,8.0,Very Positive,509.0
1902690,8.0,Very Positive,1174.0
1909840,7.0,Positive,29.0
2233120,6.0,Mostly Positive,1069.0
2322560,8.0,Very Positive,1479.0
2540100,0.0,No user reviews,0.0
2656540,8.0,Very Positive,67.0
2731870,8.0,Very Positive,604.0
2916770,8.0,Very Positive,103.0
3027930,8.0,Very Positive,823.0
3057390,0.0,No user reviews,0.0
3545990,8.0,Very Positive,146.0
4069280,0.0,No user reviews,0.0
32460,8.0,Very Positive,1432.0
91310,8.0,Very Positive,5549.0
102500,8.0,Very Positive,8020.0
202170,8.0,Very Positive,6095.0
212630,5.0,Mixed,2379.0
226700,4.0,Mostly Negative,7867.0
238370,6.0,Mostly Positive,3029.0
239200,5.0,Mixed,4197.0
247020,9.0,Overwhelmingly Positive,2930.0
301910,6.0,Mostly Positive,3325.0
313010,4.0,Mostly Negative,1000.0
354140,8.0,Very Positive,6106.0
375960,5.0,Mixed,318.0
414740,5.0,Mixed,1513.0
474750,8.0,Very Positive,2572.0
562860,8.0,Very Positive,4279.0
609150,5.0,Mixed,940.0
633460,8.0,Very Positive,3579.0
641080,5.0,Mixed,1486.0
773951,5.0,Mixed,5225.0
857980,8.0,Very Positive,2694.0
936140,5.0,Mixed,127.0
1031500,8.0,Very Positive,327.0
1073910,6.0,Mostly Positive,707.0
1078730,0.0,No user reviews,0.0
1092660,6.0,Mostly Positive,2788.0
1112790,5.0,Mixed,1477.0
1120320,5.0,Mixed,544.0
1222370,5.0,Mixed,3723.0
1273710,0.0,1 user reviews,1.0
1406990,9.0,Overwhelmingly Positive,1620.0
1411910,9.0,Overwhelmingly Positive,4893.0
1477070,8.0,Very Positive,278.0
1515210,8.0,Very Positive,3586.0
1543030,8.0,Very Positive,909.0
1579340,5.0,Mixed,172.0
1727650,0.0,No user reviews,0.0
1864000,8.0,Very Positive,248.0
1876930,8.0,Very Positive,298.0
2093920,5.0,Mixed,343.0
2130460,8.0,Very Positive,492.0
2178070,6.0,Mostly Positive,899.0
2195410,8.0,Very Positive,723.0
2231010,5.0,Mixed,362.0
2231770,0.0,No user reviews,0.0
2442460,8.0,Very Positive,1327.0
2454960,8.0,Very Positive,394.0
2458560,5.0,Mixed,1141.0
2825530,8.0,Very Positive,304.0
3130330,0.0,No user reviews,0.0
3433810,7.0,Positive,35.0
3547690,0.0,No user reviews,0.0
3654460,0.0,No user reviews,0.0
40700,8.0,Very Positive,4517.0
70400,9.0,Overwhelmingly Positive,5415.0
215530,8.0,Very Positive,3062.0
224480,8.0,Very Positive,6021.0
233290,8.0,Very Positive,4109.0
233720,8.0,Very Positive,8312.0
237930,8.0,Very Positive,15921.0
250400,6.0,Mostly Positive,4604.0
260210,5.0,Mixed,1244.0
268130,8.0,Very Positive,6039.0
289930,6.0,Mostly Positive,408.0
397720,0.0,5 user reviews,5.0
411370,8.0,Very Positive,1664.0
419480,6.0,Mostly Positive,1875.0
420560,8.0,Very Positive,2265.0
424280,8.0,Very Positive,102.0
674500,8.0,Very Positive,2993.0
768520,6.0,Mostly Positive,1152.0
851100,9.0,Overwhelmingly Positive,4586.0
872820,8.0,Very Positive,88.0
952540,8.0,Very Positive,159.0
953880,6.0,Mostly Positive,1790.0
979070,8.0,Very Positive,911.0
991170,8.0,Very Positive,1435.0
998940,8.0,Very Positive,280.0
1128000,4.0,Mostly Negative,4730.0
1167140,6.0,Mostly Positive,439.0
1178490,6.0,Mostly Positive,405.0
1453850,5.0,Mixed,72.0
1507190,8.0,Very Positive,560.0
1559390,8.0,Very Positive,172.0
1732180,8.0,Very Positive,1289.0
1746930,5.0,Mixed,644.0
1793030,8.0,Very Positive,124.0
1850960,8.0,Very Positive,481.0
1904860,6.0,Mostly Positive,370.0
1981820,8.0,Very Positive,1271.0
2237970,8.0,Very Positive,1482.0
2250600,8.0,Very Positive,558.0
2254740,8.0,Very Positive,674.0
2291680,9.0,Overwhelmingly Positive,609.0
2322440,6.0,Mostly Positive,387.0
2360210,8.0,Very Positive,107.0
2657120,6.0,Mostly Positive,340.0
2961530,8.0,Very Positive,1404.0
3126150,8.0,Very Positive,316.0
3671710,8.0,Very Positive,193.0
3782070,0.0,No user reviews,0.0
3867950,0.0,No user reviews,0.0
3972600,0.0,No user reviews,0.0
380,9.0,Overwhelmingly Positive,11885.0
92800,9.0,Overwhelmingly Positive,1875.0
97000,8.0,Very Positive,1110.0
230230,8.0,Very Positive,5343.0
236450,9.0,Overwhelmingly Positive,3007.0
255480,5.0,Mixed,847.0
268750,8.0,Very Positive,3672.0
274940,8.0,Very Positive,9937.0
280160,8.0,Very Positive,4431.0
298160,5.0,Mixed,10.0
322190,8.0,Very Positive,2285.0
333950,5.0,Mixed,3991.0
358130,8.0,Very Positive,1253.0
375950,8.0,Very Positive,91.0
382560,8.0,Very Positive,2523.0
391720,8.0,Very Positive,4961.0
433530,6.0,Mostly Positive,1875.0
435120,8.0,Very Positive,1925.0
466910,7.0,Positive,30.0
553790,8.0,Very Positive,94.0
557340,9.0,Overwhelmingly Positive,10995.0
587520,6.0,Mostly Positive,1424.0
651670,8.0,Very Positive,1555.0
666220,0.0,No user reviews,0.0
758330,8.0,Very Positive,1205.0
760060,8.0,Very Positive,6342.0
834740,8.0,Very Positive,1240.0
845070,0.0,No user reviews,0.0
879160,5.0,Mixed,1465.0
939520,5.0,Mixed,1085.0
1040230,8.0,Very Positive,559.0
1097200,5.0,Mixed,3384.0
1097420,5.0,Mixed,53.0
1135300,5.0,Mixed,1059.0
1161490,8.0,Very Positive,1096.0
1176710,6.0,Mostly Positive,1060.0
1211600,8.0,Very Positive,667.0
1433570,6.0,Mostly Positive,374.0
1461810,6.0,Mostly Positive,29.0
1792250,8.0,Very Positive,1438.0
1801520,8.0,Very Positive,1625.0
2017080,8.0,Very Positive,805.0
2084940,0.0,4 user reviews,4.0
2216830,5.0,Mixed,411.0
2313020,6.0,Mostly Positive,248.0
2396240,8.0,Very Positive,1208.0
2477290,0.0,No user reviews,0.0
2543180,8.0,Very Positive,217.0
2719290,8.0,Very Positive,211.0
2796010,7.0,Positive,14.0
2826800,8.0,Very Positive,884.0
2917040,8.0,Very Positive,632.0
2924170,6.0,Mostly Positive,10.0
3471350,0.0,No user reviews,0.0
3501610,0.0,No user reviews,0.0
3720,8.0,Very Positive,2307.0
20500,8.0,Very Positive,3688.0
29900,8.0,Very Positive,330.0
33900,8.0,Very Positive,1614.0
207350,8.0,Very Positive,1755.0
228300,8.0,Very Positive,4793.0
233740,8.0,Very Positive,2141.0
245490,5.0,Mixed,1432.0
260230,8.0,Very Positive,7159.0
288570,6.0,Mostly Positive,228.0
292410,8.0,Very Positive,1143.0
292910,8.0,Very Positive,1297.0
306410,5.0,Mixed,150.0
306760,6.0,Mostly Positive,2328.0
321270,8.0,Very Positive,656.0
329130,8.0,Very Positive,2376.0
331670,8.0,Very Positive,1332.0
356650,8.0,Very Positive,2049.0
360830,6.0,Mostly Positive,1985.0
388210,9.0,Overwhelmingly Positive,1922.0
400170,6.0,Mostly Positive,882.0
447820,8.0,Very Positive,9507.0
467960,5.0,Mixed,235.0
525920,5.0,Mixed,90.0
543900,5.0,Mixed,2227.0
614910,8.0,Very Positive,196.0
663390,6.0,Mostly Positive,335.0
688470,6.0,Mostly Positive,59.0
704230,5.0,Mixed,83.0
798510,8.0,Very Positive,707.0
873940,8.0,Very Positive,1861.0
1114220,8.0,Very Positive,2090.0
1127700,8.0,Very Positive,1134.0
1136160,6.0,Mostly Positive,1212.0
1175460,8.0,Very Positive,860.0
1264280,8.0,Very Positive,1729.0
1282410,8.0,Very Positive,1237.0
1373960,8.0,Very Positive,2047.0
1436700,8.0,Very Positive,733.0
1448530,0.0,No user reviews,0.0
1574260,9.0,Overwhelmingly Positive,1981.0
1619520,8.0,Very Positive,665.0
1665190,9.0,Overwhelmingly Positive,2390.0
1812860,8.0,Very Positive,374.0
2022670,5.0,Mixed,1905.0
2281410,8.0,Very Positive,63.0
2311190,6.0,Mostly Positive,1558.0
2499520,8.0,Very Positive,982.0
2830150,8.0,Very Positive,375.0
2965660,6.0,Mostly Positive,2184.0
3028500,7.0,Positive,24.0
3046600,8.0,Very Positive,182.0
3067890,8.0,Very Positive,57.0
3094010,8.0,Very Positive,124.0
